,location,Radius,covered_nodes,Total_nodes_covered
0,"[135.11613769833505, 134.26308175445678]",30.252284677487175,[],0
1,"[115.57384558417189, 297.917356490554]",25.069406882514865,['16'],1
2,"[1.637400427094832, 40.305390376151564]",33.8636398830122,[],0
3,"[12.10967308177528, 263.3388473035329]",26.118853879758056,[],0
4,"[178.61251541817862, 384.2524449120528]",21.588634039252778,[],0
5,"[86.87199929065301, 186.71494891090396]",27.893982029558227,['11'],1
6,"[7.584169492752982, 311.88444417666403]",27.32127616679473,['15'],1
7,"[96.17119149646956, 96.68915293667932]",31.222071461346204,['6'],1
8,"[135.6168558610919, 392.01782890228924]",23.28966764453197,[],0
9,"[34.342847184985494, 3.2406800363583237]",34.49540780842165,['0'],1
10,"[12.492237474586673, 176.58014837950844]",27.528261948451494,['10'],1
11,"[328.43673228678495, 172.58003845383877]",33.203389229217564,[],0
12,"[291.3386222052019, 166.65051343877255]",30.74068785097597,[],0
13,"[380.7423378227563, 31.714468996643582]",37.10343779586884,['4'],1
14,"[150.10461491746253, 105.91023218242373]",30.05047293545039,[],0
15,"[205.53895383632323, 16.24102623489142]",33.94566987779257,['2'],1
16,"[166.9303656345432, 211.3243555802148]",24.481084742536105,[],0
17,"[251.3088474153456, 122.66786724430642]",31.246944434520596,[],0
18,"[257.41370189605743, 255.59305830408005]",28.177923334210064,[],0
19,"[125.05916159058334, 225.71101220880274]",24.492053045226232,[],0
20,"[117.19415432696557, 59.26942841970997]",33.32185140112693,[],0
21,"[393.8914048974077, 226.81220056974564]",34.04238267583283,['14'],1
22,"[253.69679550828673, 379.20638718236756]",26.36651248496922,[],0
23,"[305.15443359380635, 122.66343445643332]",31.704584033823405,['8'],1
24,"[228.1175078915548, 299.32168969337823]",27.22455065072829,[],0
25,"[152.72409141970937, 287.3444075441787]",25.315393748918822,[],0
26,"[194.24743619065904, 138.1479754945448]",30.201579257081537,[],0
27,"[222.97112850936506, 352.2699785213834]",23.187076059318425,[],0
28,"[3.5261510483148397, 363.15712254808994]",25.272358489664516,[],0
29,"[354.6428458331845, 257.4400361143451]",30.84817653145641,[],0
30,"[276.8393937708635, 201.32866977865098]",29.83618059464489,['13'],1
31,"[344.0017077132388, 309.1494748008539]",27.237219285252024,[],0
32,"[295.46783215961767, 346.3550789117638]",27.419570867027403,[],0
33,"[150.54337710568635, 186.52368690545242]",24.899188600343916,[],0
34,"[75.69628996729698, 130.77408964351403]",30.542389696493032,[],0
35,"[213.33906586665765, 393.5959107922705]",24.980871790662857,['22'],1
36,"[303.30602130782603, 59.99858864274552]",32.02774139188566,[],0
37,"[22.415656310117594, 131.4465176388233]",30.445812036457582,[],0
38,"[241.34628134266026, 211.51792290918402]",28.021448204092408,[],0
39,"[249.22900993727748, 155.529761309465]",29.998610808022605,[],0
40,"[78.25472375706866, 352.0624676865583]",24.71770268569764,[],0
41,"[173.02262179615641, 169.31361600213896]",28.50130483854309,[],0
42,"[316.1907951870371, 269.64391222331955]",27.7036482964684,[],0
43,"[160.67039163177424, 375.6988577933901]",24.507606285829606,[],0
44,"[35.8629977978239, 338.97281410396903]",25.546388017814557,[],0
45,"[147.35767399929472, 330.9517815574353]",25.242660692187844,[],0
46,"[270.6601776064303, 301.286537968523]",28.047957139230142,[],0
47,"[349.8518831883522, 334.01393305843584]",28.72606603192959,[],0
48,"[45.21637348973372, 279.0457476723699]",25.999148176158627,[],0
49,"[328.3142532249052, 12.536217479911205]",35.460311226287516,['3'],1
50,"[197.73813854402133, 216.08284944274988]",26.944040367819326,['12'],1
51,"[111.36107590290715, 255.87682703417602]",25.80433943999659,[],0
52,"[75.55927467212442, 284.65791055640256]",25.301704762573852,[],0
53,"[51.56629487405875, 158.85915640810114]",26.25540718088255,[],0
54,"[294.11908278577914, 90.23858966766039]",33.120219206088215,['8'],1
55,"[56.903167427023895, 77.48786019591859]",32.82903482785629,[],0
56,"[58.57027410734797, 381.831938489704]",25.311430013351007,[],0
57,"[16.531173189642033, 220.48535996988753]",25.72593960518732,[],0
58,"[52.87137833729638, 238.49628869640043]",25.33946157108034,[],0
59,"[391.77136878572685, 290.2399107567087]",31.119547135352356,['19'],1
60,"[185.63157829814256, 314.5576369626239]",25.85402401517165,['17'],1
61,"[171.31161797524027, 83.89351190763732]",31.855889310806322,[],0
62,"[185.94271370269402, 356.90926405972795]",24.717217391681714,[],0
63,"[188.23413098238734, 52.224394509502055]",31.978005089659632,[],0
64,"[113.59689420618136, 207.3713473685798]",27.243984162501732,['11'],1
65,"[379.1340537120071, 340.7440760163552]",29.245845666731853,[],0
66,"[217.2833959207993, 174.945913908507]",28.24414037744823,[],0
67,"[359.53126537103225, 205.84299029647127]",32.09298550123502,[],0
68,"[308.30189537628144, 312.61885169446805]",28.284626144300915,['18'],1
69,"[76.36559435765946, 238.19846595625748]",26.345780502725923,[],0
70,"[262.2390505217222, 341.9399094403417]",27.94159124143352,[],0
71,"[377.99459923822224, 380.618156471636]",29.323941093318876,[],0
72,"[98.93822365961016, 322.86172072615824]",25.025977366214097,['16'],1
73,"[154.78333368328984, 26.364142794862914]",33.67278224635749,[],0
74,"[285.2698444705517, 391.8840709107652]",26.903650194471894,['23'],1
75,"[26.41890725940403, 92.87305486811714]",32.39263007806631,['5'],1
76,"[193.75839420798286, 268.98129014053717]",26.229645717184987,[],0
77,"[116.49124403470498, 155.57404165497834]",29.04444426226325,[],0
78,"[309.97580397898037, 226.75394626907485]",29.534241425506533,['13'],1
79,"[124.12796511661979, 355.9379711867636]",24.12108810623773,[],0
80,"[147.99453383793798, 263.3121372754608]",23.973288458575837,[],0
81,"[350.923025172843, 112.90307206615022]",34.825679531626186,[],0
82,"[218.31025138621496, 91.9912541493334]",30.714687464859665,['7'],1
83,"[220.05812553765017, 256.6690505568379]",26.3255908456711,[],0
84,"[383.7033678503819, 161.31280746779507]",35.91924534634405,[],0
85,"[333.45467341026887, 381.2243638224611]",29.331371154949554,[],0
86,"[169.64589718684428, 241.1504480975822]",24.792045422272356,[],0
87,"[280.94607932044937, 256.6966602480486]",28.538780932991557,[],0
88,"[332.67454028851637, 55.25148392520789]",32.70096699050887,[],0
89,"[20.53569429344606, 381.7718796939078]",27.458680048524613,['20'],1
90,"[383.2353606569335, 96.34756869304388]",36.974719191941915,['9'],1
91,"[248.23070879843704, 62.74063954948443]",32.887144667572734,[],0
92,"[54.647376146993594, 197.02658651269198]",25.207446800859902,[],0
93,"[316.4041971217581, 370.2452381698828]",28.561392578099536,[],0
94,"[56.32125206821455, 39.48382115949245]",33.63584997512222,[],0
95,"[94.96581390485301, 385.27709786606147]",23.85688368004416,['21'],1
96,"[52.944584021458354, 314.50000553752284]",25.308795361175086,[],0
97,"[265.14042388314937, 16.04746910958814]",34.025368355084666,[],0
98,"[101.26087761296435, 10.004473004094578]",34.07685495177414,['1'],1
99,"[222.99906546680214, 327.0912226710575]",26.359291968229023,[],0
